에피소드=1,아파트수=273, 병원수=255, 기지국수=271, ITS수=241, 수용 가능 인원=54300, 인구수=53997.0, 누적자본=272518172.0, 누적 만족도=100, 누적보상=9003.0
에피소드=303,아파트수=248, 병원수=252, 기지국수=257, ITS수=283, 수용 가능 인원=49400, 인구수=49119.0, 누적자본=238377028.0, 누적 만족도=100, 누적보상=11980.0
에피소드=304,아파트수=246, 병원수=264, 기지국수=259, ITS수=271, 수용 가능 인원=48900, 인구수=48531.0, 누적자본=228740264.0, 누적 만족도=100, 누적보상=12132.0
에피소드=305,아파트수=274, 병원수=250, 기지국수=250, ITS수=266, 수용 가능 인원=54800, 인구수=54493.0, 누적자본=274329448.0, 누적 만족도=83.0, 누적보상=-1970.0
에피소드=306,아파트수=275, 병원수=262, 기지국수=258, ITS수=245, 수용 가능 인원=54800, 인구수=54329.0, 누적자본=292518325.0, 누적 만족도=90.0, 누적보상=-42238.0
에피소드=307,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-88.0, 누적 만족도=100, 누적보상=100.0
에피소드=308,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=100.0
에피소드=309,아파트수=257, 병원수=263, 기지국수=247, ITS수=273, 수용 가능 인원=51300, 인구수=51121.0, 누적자본=253119563.0, 누적 만족도=94.0, 누적보상=4295.0
에피소드=310,아파트수=255, 병원수=260, 기지국수=261, ITS수=264, 수용 가능 인원=50900, 인구수=50670.0, 누적자본=248828476.0, 누적 만족도=100, 누적보상=9687.0
에피소드=311,아파트수=255, 병원수=267, 기지국수=226, ITS수=292, 수용 가능 인원=51000, 인구수=50513.0, 누적자본=257566587.0, 누적 만족도=77.0, 누적보상=-3960.0
에피소드=312,아파트수=244, 병원수=274, 기지국수=269, ITS수=253, 수용 가능 인원=48800, 인구수=48684.0, 누적자본=249193621.0, 누적 만족도=100, 누적보상=12281.0
에피소드=313,아파트수=273, 병원수=248, 기지국수=243, ITS수=276, 수용 가능 인원=54400, 인구수=53999.0, 누적자본=272571539.0, 누적 만족도=79.0, 누적보상=8043.0
에피소드=314,아파트수=258, 병원수=236, 기지국수=256, ITS수=290, 수용 가능 인원=51200, 인구수=51139.0, 누적자본=254429957.0, 누적 만족도=100, 누적보상=11815.0
에피소드=315,아파트수=260, 병원수=248, 기지국수=280, ITS수=252, 수용 가능 인원=51600, 인구수=51452.0, 누적자본=252323949.0, 누적 만족도=100, 누적보상=12037.0
에피소드=316,아파트수=219, 병원수=265, 기지국수=281, ITS수=275, 수용 가능 인원=43700, 인구수=43512.0, 누적자본=219304115.0, 누적 만족도=100, 누적보상=-5937.0
에피소드=317,아파트수=243, 병원수=278, 기지국수=237, ITS수=282, 수용 가능 인원=48600, 인구수=48398.0, 누적자본=268598351.0, 누적 만족도=96.0, 누적보상=-25205.0
에피소드=318,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-31.0, 누적 만족도=100, 누적보상=-20.0
에피소드=319,아파트수=281, 병원수=246, 기지국수=250, ITS수=263, 수용 가능 인원=56200, 인구수=55478.0, 누적자본=281415048.0, 누적 만족도=79.0, 누적보상=-13494.0
에피소드=320,아파트수=262, 병원수=276, 기지국수=225, ITS수=277, 수용 가능 인원=52300, 인구수=52260.0, 누적자본=250706830.0, 누적 만족도=68.0, 누적보상=-3703.0
에피소드=321,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-45.0, 누적 만족도=100, 누적보상=100.0
에피소드=322,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=323,아파트수=261, 병원수=269, 기지국수=260, ITS수=250, 수용 가능 인원=52000, 인구수=51830.0, 누적자본=265633111.0, 누적 만족도=100, 누적보상=8570.0
에피소드=324,아파트수=264, 병원수=248, 기지국수=258, ITS수=270, 수용 가능 인원=52700, 인구수=52335.0, 누적자본=283123593.0, 누적 만족도=98.0, 누적보상=-58478.0
에피소드=325,아파트수=257, 병원수=271, 기지국수=246, ITS수=266, 수용 가능 인원=51400, 인구수=51190.0, 누적자본=251875499.0, 누적 만족도=93.0, 누적보상=10561.0
에피소드=326,아파트수=258, 병원수=272, 기지국수=256, ITS수=254, 수용 가능 인원=51600, 인구수=51406.0, 누적자본=263678194.0, 누적 만족도=100.0, 누적보상=-178.0
에피소드=327,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-17.0, 누적 만족도=100, 누적보상=100.0
에피소드=328,아파트수=263, 병원수=273, 기지국수=249, ITS수=255, 수용 가능 인원=52500, 인구수=52298.0, 누적자본=276013110.0, 누적 만족도=91.0, 누적보상=-27541.0
에피소드=329,아파트수=286, 병원수=255, 기지국수=274, ITS수=225, 수용 가능 인원=57200, 인구수=56697.0, 누적자본=280343611.0, 누적 만족도=94.0, 누적보상=-1568.0
에피소드=330,아파트수=276, 병원수=272, 기지국수=252, ITS수=240, 수용 가능 인원=55200, 인구수=54803.0, 누적자본=290912539.0, 누적 만족도=83.0, 누적보상=-926.0
에피소드=331,아파트수=235, 병원수=273, 기지국수=268, ITS수=264, 수용 가능 인원=47000, 인구수=46813.0, 누적자본=247768194.0, 누적 만족도=100, 누적보상=5341.0
에피소드=332,아파트수=244, 병원수=274, 기지국수=247, ITS수=275, 수용 가능 인원=48700, 인구수=48509.0, 누적자본=246310225.0, 누적 만족도=100, 누적보상=10200.0
에피소드=333,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-74.0, 누적 만족도=100, 누적보상=20.0
에피소드=334,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-39.0, 누적 만족도=100, 누적보상=100.0
에피소드=335,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-55.0, 누적 만족도=100, 누적보상=100.0
에피소드=336,아파트수=0, 병원수=1, 기지국수=4, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-81.0, 누적 만족도=100, 누적보상=100.0
에피소드=337,아파트수=264, 병원수=258, 기지국수=266, ITS수=252, 수용 가능 인원=52700, 인구수=52391.0, 누적자본=267925794.0, 누적 만족도=100, 누적보상=-8818.0
에피소드=338,아파트수=288, 병원수=257, 기지국수=240, ITS수=255, 수용 가능 인원=57000, 인구수=56901.0, 누적자본=283009699.0, 누적 만족도=63.0, 누적보상=-29834.0
에피소드=339,아파트수=233, 병원수=286, 기지국수=261, ITS수=260, 수용 가능 인원=46600, 인구수=46090.0, 누적자본=242113394.0, 누적 만족도=100, 누적보상=11775.0
에피소드=340,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-51.0, 누적 만족도=100, 누적보상=20.0
에피소드=341,아파트수=260, 병원수=235, 기지국수=264, ITS수=281, 수용 가능 인원=51800, 인구수=51609.0, 누적자본=264485785.0, 누적 만족도=100, 누적보상=3898.0
에피소드=342,아파트수=260, 병원수=258, 기지국수=260, ITS수=262, 수용 가능 인원=52000, 인구수=51460.0, 누적자본=260014020.0, 누적 만족도=100, 누적보상=12295.0
에피소드=343,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-117.0, 누적 만족도=100, 누적보상=20.0
에피소드=344,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-43.0, 누적 만족도=100, 누적보상=100.0
에피소드=345,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-86.0, 누적 만족도=100, 누적보상=100.0
에피소드=346,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-94.0, 누적 만족도=100, 누적보상=20.0
에피소드=347,아파트수=250, 병원수=235, 기지국수=272, ITS수=283, 수용 가능 인원=49900, 인구수=49794.0, 누적자본=251667842.0, 누적 만족도=100, 누적보상=11819.0
에피소드=348,아파트수=271, 병원수=276, 기지국수=246, ITS수=247, 수용 가능 인원=54000, 인구수=53973.0, 누적자본=269138802.0, 누적 만족도=81.0, 누적보상=-13410.0
에피소드=349,아파트수=265, 병원수=286, 기지국수=234, ITS수=255, 수용 가능 인원=53000, 인구수=52610.0, 누적자본=254526839.0, 누적 만족도=76.0, 누적보상=7647.0
에피소드=350,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-34.0, 누적 만족도=100, 누적보상=60.0
에피소드=351,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-31.0, 누적 만족도=100, 누적보상=-20.0
에피소드=352,아파트수=283, 병원수=273, 기지국수=245, ITS수=239, 수용 가능 인원=56600, 인구수=56474.0, 누적자본=316632621.0, 누적 만족도=70.0, 누적보상=-91394.0
에피소드=353,아파트수=271, 병원수=253, 기지국수=264, ITS수=252, 수용 가능 인원=54000, 인구수=53901.0, 누적자본=267239315.0, 누적 만족도=96.0, 누적보상=8720.0
에피소드=354,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-39.0, 누적 만족도=100, 누적보상=100.0
에피소드=355,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-3.0, 누적 만족도=100, 누적보상=100.0
에피소드=356,아파트수=0, 병원수=0, 기지국수=5, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-30.0, 누적 만족도=100, 누적보상=100.0
에피소드=357,아파트수=240, 병원수=282, 기지국수=271, ITS수=247, 수용 가능 인원=48000, 인구수=47937.0, 누적자본=242788237.0, 누적 만족도=100, 누적보상=11784.0
에피소드=358,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-52.0, 누적 만족도=100, 누적보상=-20.0
에피소드=359,아파트수=268, 병원수=257, 기지국수=248, ITS수=267, 수용 가능 인원=53500, 인구수=52978.0, 누적자본=268969094.0, 누적 만족도=87.0, 누적보상=-7780.0
에피소드=360,아파트수=255, 병원수=271, 기지국수=263, ITS수=251, 수용 가능 인원=51000, 인구수=50807.0, 누적자본=255991717.0, 누적 만족도=100, 누적보상=9650.0
에피소드=361,아파트수=0, 병원수=1, 기지국수=4, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-81.0, 누적 만족도=100, 누적보상=100.0
에피소드=362,아파트수=260, 병원수=270, 기지국수=233, ITS수=277, 수용 가능 인원=52000, 인구수=51595.0, 누적자본=269687927.0, 누적 만족도=79.0, 누적보상=-9588.0
에피소드=363,아파트수=269, 병원수=245, 기지국수=279, ITS수=247, 수용 가능 인원=53800, 인구수=53416.0, 누적자본=279431245.0, 누적 만족도=100, 누적보상=-1629.0
에피소드=364,아파트수=254, 병원수=251, 기지국수=273, ITS수=262, 수용 가능 인원=50700, 인구수=49815.0, 누적자본=246656094.0, 누적 만족도=100, 누적보상=1060.0
에피소드=365,아파트수=261, 병원수=256, 기지국수=245, ITS수=278, 수용 가능 인원=52200, 인구수=51950.0, 누적자본=268108236.0, 누적 만족도=89.0, 누적보상=-2205.0
에피소드=366,아파트수=264, 병원수=274, 기지국수=246, ITS수=256, 수용 가능 인원=52800, 인구수=52486.0, 누적자본=263755834.0, 누적 만족도=87.0, 누적보상=3527.0
에피소드=367,아파트수=222, 병원수=265, 기지국수=292, ITS수=261, 수용 가능 인원=44300, 인구수=44184.0, 누적자본=237861269.0, 누적 만족도=100, 누적보상=12306.0
에피소드=368,아파트수=0, 병원수=2, 기지국수=1, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-78.0, 누적 만족도=100, 누적보상=20.0
에피소드=369,아파트수=258, 병원수=283, 기지국수=267, ITS수=232, 수용 가능 인원=51500, 인구수=51364.0, 누적자본=259205029.0, 누적 만족도=100, 누적보상=11779.0
에피소드=370,아파트수=279, 병원수=280, 기지국수=213, ITS수=268, 수용 가능 인원=55400, 인구수=55200.0, 누적자본=292806325.0, 누적 만족도=42.0, 누적보상=-46123.0
에피소드=371,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-62.0, 누적 만족도=100, 누적보상=100.0
에피소드=372,아파트수=273, 병원수=288, 기지국수=241, ITS수=238, 수용 가능 인원=54600, 인구수=54005.0, 누적자본=265781839.0, 누적 만족도=77.0, 누적보상=-8213.0
에피소드=373,아파트수=280, 병원수=227, 기지국수=289, ITS수=244, 수용 가능 인원=56000, 인구수=55884.0, 누적자본=283991515.0, 누적 만족도=100, 누적보상=11402.0
에피소드=374,아파트수=250, 병원수=278, 기지국수=248, ITS수=264, 수용 가능 인원=50000, 인구수=49475.0, 누적자본=241552737.0, 누적 만족도=100, 누적보상=12353.0
에피소드=375,아파트수=251, 병원수=269, 기지국수=278, ITS수=242, 수용 가능 인원=50200, 인구수=50054.0, 누적자본=261004388.0, 누적 만족도=100, 누적보상=12367.0
에피소드=376,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=0.0, 누적 만족도=100, 누적보상=20.0
에피소드=377,아파트수=0, 병원수=1, 기지국수=3, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-61.0, 누적 만족도=100, 누적보상=100.0
에피소드=378,아파트수=235, 병원수=285, 기지국수=250, ITS수=270, 수용 가능 인원=47000, 인구수=46574.0, 누적자본=239829785.0, 누적 만족도=100, 누적보상=2115.0
에피소드=379,아파트수=254, 병원수=270, 기지국수=275, ITS수=241, 수용 가능 인원=50700, 인구수=50139.0, 누적자본=272880097.0, 누적 만족도=100, 누적보상=4502.0
에피소드=380,아파트수=226, 병원수=272, 기지국수=244, ITS수=298, 수용 가능 인원=44900, 인구수=44617.0, 누적자본=226366802.0, 누적 만족도=100, 누적보상=10203.0
에피소드=381,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-54.0, 누적 만족도=100, 누적보상=60.0
에피소드=382,아파트수=247, 병원수=276, 기지국수=257, ITS수=260, 수용 가능 인원=48900, 인구수=48646.0, 누적자본=247731693.0, 누적 만족도=100, 누적보상=5277.0
에피소드=383,아파트수=280, 병원수=219, 기지국수=276, ITS수=265, 수용 가능 인원=56000, 인구수=55819.0, 누적자본=294283129.0, 누적 만족도=98.0, 누적보상=-456.0
에피소드=384,아파트수=266, 병원수=271, 기지국수=252, ITS수=251, 수용 가능 인원=52600, 인구수=52378.0, 누적자본=279485641.0, 누적 만족도=93.0, 누적보상=-25778.0
에피소드=385,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-113.0, 누적 만족도=100, 누적보상=60.0
에피소드=386,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-64.0, 누적 만족도=100, 누적보상=60.0
에피소드=387,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-10.0, 누적 만족도=100, 누적보상=60.0
에피소드=388,아파트수=255, 병원수=283, 기지국수=251, ITS수=251, 수용 가능 인원=51000, 인구수=50711.0, 누적자본=262387490.0, 누적 만족도=99.0, 누적보상=7781.0
에피소드=389,아파트수=222, 병원수=273, 기지국수=259, ITS수=286, 수용 가능 인원=44300, 인구수=43868.0, 누적자본=204166194.0, 누적 만족도=100, 누적보상=11983.0
에피소드=390,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-77.0, 누적 만족도=100, 누적보상=60.0
에피소드=391,아파트수=257, 병원수=268, 기지국수=261, ITS수=254, 수용 가능 인원=51400, 인구수=50999.0, 누적자본=256276087.0, 누적 만족도=100, 누적보상=1619.0
에피소드=392,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-62.0, 누적 만족도=100, 누적보상=20.0
에피소드=393,아파트수=277, 병원수=249, 기지국수=268, ITS수=246, 수용 가능 인원=55300, 인구수=55226.0, 누적자본=281715321.0, 누적 만족도=94.0, 누적보상=7480.0
에피소드=394,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-15.0, 누적 만족도=100, 누적보상=20.0
에피소드=395,아파트수=257, 병원수=264, 기지국수=250, ITS수=269, 수용 가능 인원=51400, 인구수=51108.0, 누적자본=261586142.0, 누적 만족도=96.0, 누적보상=3366.0
에피소드=396,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-44.0, 누적 만족도=100, 누적보상=60.0
에피소드=397,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=398,아파트수=246, 병원수=247, 기지국수=310, ITS수=237, 수용 가능 인원=49100, 인구수=48831.0, 누적자본=241448761.0, 누적 만족도=100, 누적보상=12279.0
에피소드=399,아파트수=238, 병원수=237, 기지국수=252, ITS수=313, 수용 가능 인원=46900, 인구수=46356.0, 누적자본=231111459.0, 누적 만족도=100, 누적보상=10943.0
에피소드=400,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-77.0, 누적 만족도=100, 누적보상=60.0
에피소드=401,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-61.0, 누적 만족도=100, 누적보상=20.0
에피소드=402,아파트수=250, 병원수=273, 기지국수=259, ITS수=258, 수용 가능 인원=50000, 인구수=49593.0, 누적자본=246378239.0, 누적 만족도=100, 누적보상=11947.0
에피소드=403,아파트수=0, 병원수=1, 기지국수=3, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-66.0, 누적 만족도=100, 누적보상=100.0
에피소드=404,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-81.0, 누적 만족도=100, 누적보상=60.0
에피소드=405,아파트수=0, 병원수=1, 기지국수=2, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-8.0, 누적 만족도=100, 누적보상=100.0
에피소드=406,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-50.0, 누적 만족도=100, 누적보상=100.0
에피소드=407,아파트수=261, 병원수=280, 기지국수=261, ITS수=238, 수용 가능 인원=52200, 인구수=51816.0, 누적자본=267393019.0, 누적 만족도=100, 누적보상=-20335.0
에피소드=408,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-86.0, 누적 만족도=100, 누적보상=100.0
에피소드=409,아파트수=0, 병원수=1, 기지국수=1, ITS수=4, 수용 가능 인원=0, 인구수=0.0, 누적자본=5.0, 누적 만족도=100, 누적보상=100.0
에피소드=410,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=411,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-91.0, 누적 만족도=100, 누적보상=60.0
에피소드=412,아파트수=0, 병원수=1, 기지국수=3, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-50.0, 누적 만족도=100, 누적보상=100.0
에피소드=413,아파트수=276, 병원수=256, 기지국수=268, ITS수=240, 수용 가능 인원=55100, 인구수=54824.0, 누적자본=289690698.0, 누적 만족도=96.0, 누적보상=-5342.0
에피소드=414,아파트수=250, 병원수=262, 기지국수=259, ITS수=269, 수용 가능 인원=50000, 인구수=49597.0, 누적자본=255707499.0, 누적 만족도=100, 누적보상=7994.0
에피소드=415,아파트수=259, 병원수=242, 기지국수=254, ITS수=285, 수용 가능 인원=51700, 인구수=51591.0, 누적자본=259815253.0, 누적 만족도=97.0, 누적보상=-6802.0
에피소드=416,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-33.0, 누적 만족도=100, 누적보상=60.0
에피소드=417,아파트수=0, 병원수=2, 기지국수=1, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-36.0, 누적 만족도=100, 누적보상=-20.0
에피소드=418,아파트수=265, 병원수=214, 기지국수=279, ITS수=282, 수용 가능 인원=53000, 인구수=52354.0, 누적자본=260483321.0, 누적 만족도=100, 누적보상=12358.0
에피소드=419,아파트수=0, 병원수=1, 기지국수=1, ITS수=4, 수용 가능 인원=0, 인구수=0.0, 누적자본=-4.0, 누적 만족도=100, 누적보상=60.0
에피소드=420,아파트수=242, 병원수=263, 기지국수=254, ITS수=281, 수용 가능 인원=48200, 인구수=47748.0, 누적자본=240383149.0, 누적 만족도=100, 누적보상=2874.0
에피소드=421,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-97.0, 누적 만족도=100, 누적보상=100.0
에피소드=422,아파트수=252, 병원수=257, 기지국수=255, ITS수=276, 수용 가능 인원=50400, 인구수=50043.0, 누적자본=250515675.0, 누적 만족도=100, 누적보상=10255.0
에피소드=423,아파트수=0, 병원수=2, 기지국수=1, ITS수=2, 수용 가능 인원=0, 인구수=0.0, 누적자본=-50.0, 누적 만족도=100, 누적보상=100.0
에피소드=424,아파트수=252, 병원수=263, 기지국수=244, ITS수=281, 수용 가능 인원=50300, 인구수=50171.0, 누적자본=266316178.0, 누적 만족도=95.0, 누적보상=-47949.0
에피소드=425,아파트수=273, 병원수=261, 기지국수=262, ITS수=244, 수용 가능 인원=54600, 인구수=54379.0, 누적자본=287651417.0, 누적 만족도=93.0, 누적보상=-33629.0
에피소드=426,아파트수=274, 병원수=260, 기지국수=243, ITS수=263, 수용 가능 인원=54800, 인구수=54332.0, 누적자본=274613491.0, 누적 만족도=77.0, 누적보상=-42036.0
에피소드=427,아파트수=252, 병원수=270, 기지국수=249, ITS수=269, 수용 가능 인원=50300, 인구수=49835.0, 누적자본=251283303.0, 누적 만족도=100, 누적보상=10827.0
에피소드=428,아파트수=271, 병원수=252, 기지국수=279, ITS수=238, 수용 가능 인원=54000, 인구수=53843.0, 누적자본=263633681.0, 누적 만족도=100, 누적보상=12474.0
에피소드=429,아파트수=230, 병원수=267, 기지국수=253, ITS수=290, 수용 가능 인원=46000, 인구수=45635.0, 누적자본=229634557.0, 누적 만족도=100, 누적보상=11674.0
에피소드=430,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-92.0, 누적 만족도=100, 누적보상=60.0
에피소드=431,아파트수=262, 병원수=263, 기지국수=249, ITS수=266, 수용 가능 인원=52300, 인구수=52128.0, 누적자본=259105612.0, 누적 만족도=91.0, 누적보상=9898.0
에피소드=432,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-28.0, 누적 만족도=100, 누적보상=20.0
에피소드=433,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-62.0, 누적 만족도=100, 누적보상=100.0
에피소드=434,아파트수=263, 병원수=267, 기지국수=230, ITS수=280, 수용 가능 인원=52500, 인구수=52234.0, 누적자본=258508089.0, 누적 만족도=74.0, 누적보상=-12396.0
에피소드=435,아파트수=240, 병원수=262, 기지국수=253, ITS수=285, 수용 가능 인원=47700, 인구수=47514.0, 누적자본=248426623.0, 누적 만족도=100, 누적보상=-1178.0
에피소드=436,아파트수=245, 병원수=272, 기지국수=274, ITS수=249, 수용 가능 인원=48100, 인구수=47639.0, 누적자본=250550319.0, 누적 만족도=100, 누적보상=12197.0
에피소드=437,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-117.0, 누적 만족도=100, 누적보상=20.0
에피소드=438,아파트수=239, 병원수=259, 기지국수=274, ITS수=268, 수용 가능 인원=47800, 인구수=47602.0, 누적자본=243072017.0, 누적 만족도=100, 누적보상=4043.0
에피소드=439,아파트수=273, 병원수=254, 기지국수=245, ITS수=268, 수용 가능 인원=54500, 인구수=54149.0, 누적자본=259641710.0, 누적 만족도=80.0, 누적보상=4407.0
에피소드=440,아파트수=0, 병원수=1, 기지국수=2, ITS수=3, 수용 가능 인원=0, 인구수=0.0, 누적자본=-34.0, 누적 만족도=100, 누적보상=20.0
에피소드=441,아파트수=0, 병원수=2, 기지국수=2, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-58.0, 누적 만족도=100, 누적보상=100.0
에피소드=442,아파트수=0, 병원수=3, 기지국수=1, ITS수=0, 수용 가능 인원=0, 인구수=0.0, 누적자본=-109.0, 누적 만족도=100, 누적보상=100.0
에피소드=443,아파트수=268, 병원수=268, 기지국수=248, ITS수=256, 수용 가능 인원=53300, 인구수=53168.0, 누적자본=261519737.0, 누적 만족도=86.0, 누적보상=5333.0
에피소드=444,아파트수=0, 병원수=2, 기지국수=2, ITS수=1, 수용 가능 인원=0, 인구수=0.0, 누적자본=-79.0, 누적 만족도=100, 누적보상=100.0
에피소드=445,아파트수=230, 병원수=281, 기지국수=257, ITS수=272, 수용 가능 인원=46000, 인구수=45824.0, 누적자본=243586528.0, 누적 만족도=100, 누적보상=7063.0
에피소드=446,아파트수=243, 병원수=290, 기지국수=271, ITS수=236, 수용 가능 인원=48100, 인구수=47678.0, 누적자본=237982076.0, 누적 만족도=100, 누적보상=12310.0
에피소드=447,아파트수=256, 병원수=279, 기지국수=259, ITS수=246, 수용 가능 인원=50100, 인구수=49828.0, 누적자본=266090589.0, 누적 만족도=100, 누적보상=-5625.0
에피소드=448,아파트수=239, 병원수=257, 기지국수=250, ITS수=294, 수용 가능 인원=47800, 인구수=47351.0, 누적자본=237965396.0, 누적 만족도=100, 누적보상=11739.0
에피소드=449,아파트수=241, 병원수=276, 기지국수=254, ITS수=269, 수용 가능 인원=47900, 인구수=47528.0, 누적자본=235206817.0, 누적 만족도=100, 누적보상=12235.0
에피소드=450,아파트수=293, 병원수=265, 기지국수=253, ITS수=229, 수용 가능 인원=57300, 인구수=56920.0, 누적자본=317630494.0, 누적 만족도=76.0, 누적보상=-58621.0
에피소드=451,아파트수=220, 병원수=305, 기지국수=231, ITS수=284, 수용 가능 인원=44000, 인구수=43934.0, 누적자본=213529788.0, 누적 만족도=100, 누적보상=11055.0
에피소드=452,아파트수=233, 병원수=289, 기지국수=233, ITS수=285, 수용 가능 인원=46600, 인구수=46485.0, 누적자본=220843919.0, 누적 만족도=100, 누적보상=7804.0
에피소드=453,아파트수=248, 병원수=254, 기지국수=270, ITS수=268, 수용 가능 인원=49600, 인구수=48642.0, 누적자본=240203154.0, 누적 만족도=100, 누적보상=-1060.0
에피소드=454,아파트수=254, 병원수=261, 기지국수=252, ITS수=273, 수용 가능 인원=50700, 인구수=50617.0, 누적자본=261074887.0, 누적 만족도=100.0, 누적보상=-6304.0
